Date,Close,Close
2014-02-18,24.61786460876465
2014-02-19,23.980926513671875
2014-02-20,23.75003433227539
2014-02-21,23.8137264251709
2014-02-24,24.116273880004883
2014-02-25,24.09238624572754
2014-02-26,24.307355880737305
2014-02-27,24.514360427856445
2014-02-28,24.840803146362305
2014-03-03,24.61786460876465
2014-03-04,25.007993698120117
2014-03-05,24.936336517333984
2014-03-06,25.039838790893555
2014-03-07,25.13538360595703
2014-03-10,25.0955753326416
2014-03-11,25.05575942993164
2014-03-12,25.039838790893555
2014-03-13,24.984106063842773
2014-03-14,24.960222244262695
2014-03-17,25.007993698120117
2014-03-18,25.023910522460938
2014-03-19,25.453857421875
2014-03-20,26.265960693359375
2014-03-21,24.872638702392578
2014-03-24,24.13219451904297
2014-03-25,24.36308479309082
2014-03-26,24.044620513916016
2014-03-27,23.75003433227539
2014-03-28,24.116273880004883
2014-03-31,24.665634155273438
2014-04-01,24.856718063354492
2014-04-02,25.230924606323242
2014-04-03,25.191116333007812
2014-04-04,24.97614860534668
2014-04-07,24.482519149780273
2014-04-08,24.32327651977539
2014-04-09,24.434749603271484
2014-04-10,23.55098533630371
2014-04-11,23.272329330444336
2014-04-14,23.312129974365234
2014-04-15,23.55098533630371
2014-04-16,23.789844512939453
2014-04-17,24.060543060302734
2014-04-21,24.068498611450195
2014-04-22,23.582836151123047
2014-04-23,23.726144790649414
2014-04-24,23.216585159301758
2014-04-25,23.089204788208008
2014-04-28,22.810543060302734
2014-04-29,23.017545700073242
2014-04-30,23.025510787963867
2014-05-01,22.778690338134766
2014-05-02,22.961811065673828
2014-05-05,22.8821964263916
2014-05-06,22.52391242980957
2014-05-07,22.89811897277832
2014-05-08,23.065322875976562
2014-05-09,23.121047973632812
2014-05-12,23.574872970581055
2014-05-13,23.272329330444336
2014-05-14,22.62742042541504
2014-05-15,22.507991790771484
2014-05-16,22.308948516845703
2014-05-19,22.53188133239746
2014-05-20,22.484041213989258
2014-05-21,22.635520935058594
2014-05-22,22.667417526245117
2014-05-23,22.667417526245117
2014-05-27,22.72322654724121
2014-05-28,22.699310302734375
2014-05-29,22.802959442138672
2014-05-30,22.794984817504883
2014-06-02,22.994314193725586
2014-06-03,23.08998680114746
2014-06-04,23.0341796875
2014-06-05,23.384990692138672
2014-06-06,23.751754760742188
2014-06-09,23.967025756835938
2014-06-10,23.998920440673828
2014-06-11,23.783649444580078
2014-06-12,23.560400009155273
2014-06-13,23.6162166595459
2014-06-16,23.265398025512695
2014-06-17,23.73581314086914
2014-06-18,23.7677059173584
2014-06-19,23.719863891601562
2014-06-20,24.006893157958984
2014-06-23,23.95108413696289
2014-06-24,23.608240127563477
2014-06-25,23.632160186767578
2014-06-26,23.73581314086914
2014-06-27,23.632160186767578
2014-06-30,23.496620178222656
2014-07-01,23.520532608032227
2014-07-02,23.392967224121094
2014-07-03,23.73581314086914
2014-07-07,23.73581314086914
2014-07-08,23.432830810546875
2014-07-09,23.711891174316406
2014-07-10,23.416889190673828
2014-07-11,23.679996490478516
2014-07-14,23.544456481933594
2014-07-15,23.488645553588867
2014-07-16,23.329187393188477
2014-07-17,22.739171981811523
2014-07-18,22.946475982666016
2014-07-21,22.834856033325195
2014-07-22,23.24148178100586
2014-07-23,23.1617431640625
2014-07-24,23.512557983398438
2014-07-25,23.967025756835938
2014-07-28,23.45674705505371
2014-07-29,23.384990692138672
2014-07-30,23.169723510742188
2014-07-31,22.978364944458008
2014-08-01,22.61161231994629
2014-08-04,22.4282283782959
2014-08-05,22.34849739074707
2014-08-06,22.308629989624023
2014-08-07,21.965789794921875
2014-08-08,22.2767391204834
2014-08-11,22.20498275756836
2014-08-12,22.157142639160156
2014-08-13,22.308629989624023
2014-08-14,22.49997901916504
2014-08-15,22.420251846313477
2014-08-18,22.699310302734375
2014-08-19,22.651399612426758
2014-08-20,22.874961853027344
2014-08-21,23.16240119934082
2014-08-22,23.186351776123047
2014-08-25,23.274181365966797
2014-08-26,23.354022979736328
2014-08-27,23.425880432128906
2014-08-28,23.26619529724121
2014-08-29,23.26619529724121
2014-09-02,23.441850662231445
2014-09-03,23.330068588256836
2014-09-04,23.338056564331055
2014-09-05,23.210302352905273
2014-09-08,23.130460739135742
2014-09-09,22.922868728637695
2014-09-10,23.274181365966797
2014-09-11,23.385961532592773
2014-09-12,23.617504119873047
2014-09-15,23.513708114624023
2014-09-16,23.306119918823242
2014-09-17,23.577585220336914
2014-09-18,23.84905242919922
2014-09-19,23.960824966430664
2014-09-22,23.673391342163086
2014-09-23,23.369991302490234
2014-09-24,23.39393424987793
2014-09-25,23.090543746948242
2014-09-26,23.338056564331055
2014-09-29,23.306119918823242
2014-09-30,23.202320098876953
2014-10-01,22.787139892578125
2014-10-02,22.771169662475586
2014-10-03,23.034645080566406
2014-10-06,22.827058792114258
2014-10-07,22.363975524902344
2014-10-08,22.619468688964844
2014-10-09,22.068553924560547
2014-10-10,21.821046829223633
2014-10-13,21.54158592224121
2014-10-14,21.294076919555664
2014-10-15,20.727191925048828
2014-10-16,20.918819427490234
2014-10-17,21.022611618041992
2014-10-20,20.942764282226562
2014-10-21,21.725229263305664
2014-10-22,21.621429443359375
2014-10-23,21.908864974975586
2014-10-24,21.980724334716797
2014-10-27,22.076534271240234
2014-10-28,22.6833438873291
2014-10-29,22.978759765625
2014-10-30,22.898914337158203
2014-10-31,23.130460739135742
2014-11-03,23.202320098876953
2014-11-04,23.457813262939453
2014-11-05,23.55362892150879
2014-11-06,23.70532989501953
2014-11-07,23.689355850219727
2014-11-10,23.689355850219727
2014-11-11,23.625490188598633
2014-11-12,23.761219024658203
2014-11-13,23.377973556518555
2014-11-14,23.26619529724121
2014-11-17,23.066585540771484
2014-11-18,23.18651580810547
2014-11-19,22.930665969848633
2014-11-20,23.178524017333984
2014-11-21,23.330434799194336
2014-11-24,23.450363159179688
2014-11-25,23.20250701904297
2014-11-26,23.098567962646484
2014-11-28,22.434951782226562
2014-12-01,21.79532814025879
2014-12-02,22.01120376586914
2014-12-03,22.275047302246094
2014-12-04,22.243066787719727
2014-12-05,22.8667049407959
2014-12-08,22.778751373291016
2014-12-09,22.610851287841797
2014-12-10,22.003202438354492
2014-12-11,21.915252685546875
2014-12-12,21.571453094482422
2014-12-15,21.443532943725586
2014-12-16,21.379568099975586
2014-12-17,21.947233200073242
2014-12-18,22.546892166137695
2014-12-19,22.698795318603516
2014-12-22,22.530899047851562
2014-12-23,22.810733795166016
2014-12-24,22.8027400970459
2014-12-26,22.834718704223633
2014-12-29,22.9626407623291
2014-12-30,22.922664642333984
2014-12-31,22.79474449157715
2015-01-02,22.61884880065918
2015-01-05,21.77134132385254
2015-01-06,20.939830780029297
2015-01-07,21.13970375061035
2015-01-08,21.435531616210938
2015-01-09,20.835886001586914
2015-01-12,20.51606559753418
2015-01-13,20.164270401000977
2015-01-14,19.820472717285156
2015-01-15,19.580615997314453
2015-01-16,19.812484741210938
2015-01-20,19.500659942626953
2015-01-21,19.548633575439453
2015-01-22,20.204248428344727
2015-01-23,19.836463928222656
2015-01-26,20.084327697753906
2015-01-27,19.75651741027832
2015-01-28,19.084903717041016
2015-01-29,19.388731002807617
2015-01-30,19.156858444213867
2015-02-02,19.684553146362305
2015-02-03,20.228239059448242
2015-02-04,19.844465255737305
2015-02-05,20.548049926757812
2015-02-06,20.85987091064453
2015-02-09,20.62800407409668
2015-02-10,20.524066925048828
2015-02-11,20.396141052246094
