Date,Close
1973-02-21,0.3706202507019043
1973-02-22,0.37573179602622986
1973-02-23,0.38084402680397034
1973-02-26,0.3795660436153412
1973-02-27,0.38339999318122864
1973-02-28,0.3885120451450348
1973-03-01,0.39106816053390503
1973-03-02,0.39106816053390503
1973-03-05,0.3923463225364685
1973-03-06,0.39490216970443726
1973-03-07,0.3987359404563904
1973-03-08,0.39618009328842163
1973-03-09,0.39490216970443726
1973-03-12,0.39618009328842163
1973-03-13,0.40768224000930786
1973-03-14,0.3987359404563904
1973-03-15,0.39106816053390503
1973-03-16,0.37573179602622986
1973-03-19,0.3718981444835663
1973-03-20,0.37317588925361633
1973-03-21,0.36934223771095276
1973-03-22,0.365508109331131
1973-03-23,0.36167439818382263
1973-03-26,0.3514500558376312
1973-03-27,0.35784003138542175
1973-03-28,0.3527281880378723
1973-03-29,0.3514500558376312
1973-03-30,0.3488941490650177
1973-04-02,0.3463381230831146
1973-04-03,0.33994820713996887
1973-04-04,0.35784003138542175
1973-04-05,0.35784003138542175
1973-04-06,0.3603960871696472
1973-04-09,0.3603960871696472
1973-04-10,0.37701016664505005
1973-04-11,0.38467830419540405
1973-04-12,0.3859560787677765
1973-04-13,0.38339999318122864
1973-04-16,0.39618009328842163
1973-04-17,0.3885120451450348
1973-04-18,0.3936241865158081
1973-04-19,0.3936241865158081
1973-04-23,0.3936241865158081
1973-04-24,0.38979026675224304
1973-04-25,0.3872341811656952
1973-04-26,0.38339999318122864
1973-04-27,0.3885120451450348
1973-04-30,0.39106816053390503
1973-05-01,0.3859560787677765
1973-05-02,0.3885120451450348
1973-05-03,0.39490216970443726
1973-05-04,0.39745819568634033
1973-05-07,0.39106816053390503
1973-05-08,0.39490216970443726
1973-05-09,0.39618009328842163
1973-05-10,0.3987359404563904
1973-05-11,0.39490216970443726
1973-05-14,0.38467830419540405
1973-05-15,0.3859560787677765
1973-05-16,0.39618009328842163
1973-05-17,0.3923463225364685
1973-05-18,0.3885120451450348
1973-05-21,0.3872341811656952
1973-05-22,0.3795660436153412
1973-05-23,0.37701016664505005
1973-05-24,0.38467830419540405
1973-05-25,0.39106816053390503
1973-05-29,0.3936241865158081
1973-05-30,0.3936241865158081
1973-05-31,0.3936241865158081
1973-06-01,0.38979026675224304
1973-06-04,0.3859560787677765
1973-06-05,0.39106816053390503
1973-06-06,0.39106816053390503
1973-06-07,0.39618009328842163
1973-06-08,0.39106816053390503
1973-06-11,0.3923463225364685
1973-06-12,0.3936241865158081
1973-06-13,0.3923463225364685
1973-06-14,0.3936241865158081
1973-06-15,0.3872341811656952
1973-06-18,0.38084402680397034
1973-06-19,0.3821222484111786
1973-06-20,0.38084402680397034
1973-06-21,0.37445396184921265
1973-06-22,0.37828829884529114
1973-06-25,0.37445396184921265
1973-06-26,0.37445396184921265
1973-06-27,0.37445396184921265
1973-06-28,0.37445396184921265
1973-06-29,0.3667861521244049
1973-07-02,0.36167439818382263
1973-07-03,0.36167439818382263
1973-07-05,0.36167439818382263
1973-07-06,0.3565623462200165
1973-07-09,0.35784003138542175
1973-07-10,0.3552838861942291
1973-07-11,0.35784003138542175
1973-07-12,0.35784003138542175
1973-07-13,0.3565623462200165
1973-07-16,0.3565623462200165
1973-07-17,0.3565623462200165
1973-07-18,0.35784003138542175
1973-07-19,0.35784003138542175
1973-07-20,0.35911834239959717
1973-07-23,0.365508109331131
1973-07-24,0.3667861521244049
1973-07-25,0.3667861521244049
1973-07-26,0.365508109331131
1973-07-27,0.36167439818382263
1973-07-30,0.3603960871696472
1973-07-31,0.3565623462200165
1973-08-01,0.35400599241256714
1973-08-02,0.3437821865081787
1973-08-03,0.3437821865081787
1973-08-06,0.3463381230831146
1973-08-07,0.347616046667099
1973-08-08,0.347616046667099
1973-08-09,0.3437821865081787
1973-08-10,0.341226190328598
1973-08-13,0.337392121553421
1973-08-14,0.33355796337127686
1973-08-15,0.3361140787601471
1973-08-16,0.3361140787601471
1973-08-17,0.3361140787601471
1973-08-20,0.33994820713996887
1973-08-21,0.337392121553421
1973-08-22,0.338670015335083
1973-08-23,0.337392121553421
1973-08-24,0.341226190328598
1973-08-27,0.341226190328598
1973-08-28,0.338670015335083
1973-08-29,0.337392121553421
1973-08-30,0.3437821865081787
1973-08-31,0.3437821865081787
1973-09-04,0.3488941490650177
1973-09-05,0.35017216205596924
1973-09-06,0.35911834239959717
1973-09-07,0.3667861521244049
1973-09-10,0.364230215549469
1973-09-11,0.3603960871696472
1973-09-12,0.35784003138542175
1973-09-13,0.3565623462200165
1973-09-14,0.36167439818382263
1973-09-17,0.36167439818382263
1973-09-18,0.36167439818382263
1973-09-19,0.36167439818382263
1973-09-20,0.3629522919654846
1973-09-21,0.3706202507019043
1973-09-24,0.38339999318122864
1973-09-25,0.38339999318122864
1973-09-26,0.3936241865158081
1973-09-27,0.3923463225364685
1973-09-28,0.3872341811656952
1973-10-01,0.37573179602622986
1973-10-02,0.38339999318122864
1973-10-03,0.38084402680397034
1973-10-04,0.38084402680397034
1973-10-05,0.3859560787677765
1973-10-08,0.38084402680397034
1973-10-09,0.37828829884529114
1973-10-10,0.3706202507019043
1973-10-11,0.37573179602622986
1973-10-12,0.3795660436153412
1973-10-15,0.37573179602622986
1973-10-16,0.37317588925361633
1973-10-17,0.37317588925361633
1973-10-18,0.37573179602622986
1973-10-19,0.38084402680397034
1973-10-22,0.37701016664505005
1973-10-23,0.38084402680397034
1973-10-24,0.37828829884529114
1973-10-25,0.38084402680397034
1973-10-26,0.3859560787677765
1973-10-29,0.3923463225364685
1973-10-30,0.39106816053390503
1973-10-31,0.3872341811656952
1973-11-01,0.37701016664505005
1973-11-02,0.37828829884529114
1973-11-05,0.35784003138542175
1973-11-06,0.35784003138542175
1973-11-07,0.3552838861942291
1973-11-08,0.33994820713996887
1973-11-09,0.33355796337127686
1973-11-12,0.3361140787601471
1973-11-13,0.32844632863998413
1973-11-14,0.3195001482963562
1973-11-15,0.32844632863998413
1973-11-16,0.32972413301467896
1973-11-19,0.3220560848712921
1973-11-20,0.3207780718803406
1973-11-21,0.31822216510772705
1973-11-23,0.31822216510772705
1973-11-26,0.31566619873046875
1973-11-27,0.31311020255088806
1973-11-28,0.2964961528778076
1973-11-29,0.29521816968917847
1973-11-30,0.2811600863933563
1973-12-03,0.2555999755859375
1973-12-04,0.2632681429386139
1973-12-05,0.2568781077861786
1973-12-06,0.2581559121608734
1973-12-07,0.2709360718727112
1973-12-10,0.2875501215457916
1973-12-11,0.2722140848636627
1973-12-12,0.2581559121608734
1973-12-13,0.2543220520019531
1973-12-14,0.2555999755859375
1973-12-17,0.2479320764541626
1973-12-18,0.2555999755859375
1973-12-19,0.2581559121608734
1973-12-20,0.2619902193546295
1973-12-21,0.2619902193546295
1973-12-24,0.2632681429386139
1973-12-26,0.2581559121608734
1973-12-27,0.2479320764541626
1973-12-28,0.2517661154270172
1973-12-31,0.2517661154270172
1974-01-02,0.253044068813324
1974-01-03,0.2709360718727112
1974-01-04,0.29394009709358215
1974-01-07,0.28882816433906555
1974-01-08,0.27349209785461426
1974-01-09,0.2696581780910492
1974-01-10,0.26454615592956543
1974-01-11,0.2722140848636627
1974-01-14,0.2773261070251465
1974-01-15,0.2709360718727112
1974-01-16,0.2722140848636627
1974-01-17,0.2760479152202606
1974-01-18,0.27349209785461426
1974-01-21,0.2722140848636627
1974-01-22,0.2747700810432434
1974-01-23,0.278604120016098
1974-01-24,0.278604120016098
1974-01-25,0.2760479152202606
1974-01-28,0.2773261070251465
1974-01-29,0.2773261070251465
1974-01-30,0.27349209785461426
1974-01-31,0.26837998628616333
1974-02-01,0.2696581780910492
1974-02-04,0.2607121765613556
1974-02-05,0.2581559121608734
1974-02-06,0.2555999755859375
1974-02-07,0.2607121765613556
1974-02-08,0.2607121765613556
1974-02-11,0.2632681429386139
1974-02-12,0.2632681429386139
1974-02-13,0.2619902193546295
1974-02-14,0.2619902193546295
1974-02-15,0.2581559121608734
1974-02-19,0.2504878342151642
1974-02-20,0.2479320764541626
1974-02-21,0.24921022355556488
1974-02-22,0.24921022355556488
1974-02-25,0.253044068813324
1974-02-26,0.253044068813324
1974-02-27,0.2543220520019531
1974-02-28,0.2568781077861786
1974-03-01,0.2543220520019531
1974-03-04,0.2517661154270172
1974-03-05,0.2479320764541626
1974-03-06,0.2479320764541626
1974-03-07,0.2428201138973236
1974-03-08,0.2428201138973236
1974-03-11,0.2479320764541626
1974-03-12,0.2479320764541626
1974-03-13,0.2632681429386139
1974-03-14,0.2581559121608734
1974-03-15,0.2607121765613556
1974-03-18,0.2504878342151642
1974-03-19,0.2479320764541626
1974-03-20,0.2479320764541626
1974-03-21,0.24537606537342072
1974-03-22,0.24665407836437225
1974-03-25,0.2479320764541626
1974-03-26,0.24537606537342072
1974-03-27,0.2428201138973236
1974-03-28,0.2325959950685501
1974-03-29,0.23004017770290375
1974-04-01,0.2223721742630005
1974-04-02,0.21853820979595184
1974-04-03,0.2210942953824997
1974-04-04,0.2210942953824997
1974-04-05,0.21598218381404877
1974-04-08,0.21853820979595184
1974-04-09,0.21726006269454956
1974-04-10,0.2134261280298233
1974-04-11,0.210870161652565
1974-04-15,0.20703622698783875
1974-04-16,0.20831410586833954
1974-04-17,0.20831410586833954
1974-04-18,0.212148055434227
1974-04-19,0.212148055434227
1974-04-22,0.20959213376045227
1974-04-23,0.20192410051822662
1974-04-24,0.19681209325790405
1974-04-25,0.1942560225725174
1974-04-26,0.1929781436920166
1974-04-29,0.18658794462680817
1974-04-30,0.1776420623064041
1974-05-01,0.18019814789295197
1974-05-02,0.18019814789295197
1974-05-03,0.18019814789295197
1974-05-06,0.18786592781543732
1974-05-07,0.18914414942264557
1974-05-08,0.19042208790779114
1974-05-09,0.2006460726261139
1974-05-10,0.19681209325790405
1974-05-13,0.1993679702281952
1974-05-14,0.20320220291614532
1974-05-15,0.20192410051822662
1974-05-16,0.2044801115989685
1974-05-17,0.2006460726261139
1974-05-20,0.2044801115989685
1974-05-21,0.20320220291614532
1974-05-22,0.1942560225725174
1974-05-23,0.1955341398715973
1974-05-24,0.19809012115001678
1974-05-28,0.1955341398715973
1974-05-29,0.19169999659061432
1974-05-30,0.1929781436920166
1974-05-31,0.19681209325790405
1974-06-03,0.1993679702281952
1974-06-04,0.2044801115989685
1974-06-05,0.210870161652565
1974-06-06,0.21470409631729126
1974-06-07,0.21470409631729126
1974-06-10,0.21853820979595184
1974-06-11,0.21470409631729126
1974-06-12,0.20959213376045227
1974-06-13,0.20703622698783875
1974-06-14,0.19681209325790405
1974-06-17,0.19169999659061432
1974-06-18,0.19169999659061432
1974-06-19,0.1840321123600006
1974-06-20,0.1853102296590805
1974-06-21,0.1840321123600006
1974-06-24,0.17892001569271088
1974-06-25,0.1814761459827423
1974-06-26,0.17892001569271088
1974-06-27,0.1750860959291458
1974-06-28,0.18019814789295197
1974-07-01,0.17636409401893616
1974-07-02,0.1725301295518875
1974-07-03,0.17125210165977478
1974-07-05,0.17125210165977478
1974-07-08,0.1738080233335495
1974-07-09,0.18019814789295197
1974-07-10,0.17636409401893616
1974-07-11,0.17636409401893616
1974-07-12,0.17892001569271088
1974-07-15,0.1776420623064041
1974-07-16,0.1776420623064041
